개방자치단체코드,관리번호,인허가일자,인허가취소일자,영업상태코드,영업상태명,상세영업상태코드,상세영업상태명,폐업일자,휴업시작일자,휴업종료일자,재개업일자,전화번호,소재지면적,소재지우편번호,지번주소,도로명주소,도로명우편번호,사업장명,최종수정일자,데이터갱신구분,데이터갱신일자,업태구분명,좌표정보(X),좌표정보(Y),위생업태명,남성종사자수,여성종사자수,영업장주변구분명,등급구분명,급수시설구분명,총인원,본사종업원수,공장사무직종업원수,공장판매직종업원수,공장생산직종업원수,건물소유구분명,보증액,월세액,다중이용업소여부,시설총규모,전통업소지정번호,전통업소주된음식,홈페이지
3180000,3180000-102-2005-00002,2005-03-30,,1,영업/정상,1,영업,,,,,,94.61,150-033,서울특별시 영등포구 영등포동3가 10-34,"서울특별시 영등포구 영중로4길 10-1, 지하1층 (영등포동3가)",7304,스코트,2025-08-19 14:14,U,01:00.0,룸살롱,191763.0348,446101.3183,,,,,,,,,,,,,,,,,,,
3030000,3030000-102-1982-01099,1977-05-18,,1,영업/정상,1,영업,,,,,222929729,63.2,133-867,서울특별시 성동구 행당동 227-1,서울특별시 성동구 왕십리로 284 (행당동),4751,루비 노래클럽,2025-10-01 13:07,U,03:00.0,비어(바)살롱,203194.2696,450837.6227,,,,,,,,,,,,,,,,,,,
3010000,3010000-102-2025-00002,2025-08-22,,1,영업/정상,1,영업,,,,,,165.34,100-863,서울특별시 중구 충무로4가 125-3,"서울특별시 중구 퇴계로 213, 지하층 (충무로4가)",4557,루트노래타운,2025-08-22 14:55,I,04:00.0,기타,199532.0845,451067.1947,,,,,,,,,,,,,,,,,,,
3150000,3150000-102-2017-00006,2017-08-25,,1,영업/정상,1,영업,,,,,,92.96,157-210,서울특별시 강서구 마곡동 795-6 뉴골든타워 6층 601-1호,"서울특별시 강서구 마곡중앙6로 89, 6층 601-1호 (마곡동, 가양 1동 뉴골든타워)",7803,퍼스트,2025-11-05 13:32,U,08:00.0,룸살롱,185554.2994,450891.3124,,,,,,,,,,,,,,,,,,,
3180000,3180000-102-2020-00002,2020-05-28,,1,영업/정상,1,영업,,,,,,43.66,150-890,서울특별시 영등포구 여의도동 44-12 고려빌딩,"서울특별시 영등포구 여의대방로67길 8, 고려빌딩 지하1층 6호 (여의도동)",7333,해피,2025-10-17 15:35,U,09:00.0,기타,193839.3028,446370.2306,,,,,,,,,,,,,,,,,,,
3230000,3230000-102-2014-00006,2014-12-11,,1,영업/정상,1,영업,,,,,,73.73,138-803,서울특별시 송파구 가락동 79-4 2층 202-A호,"서울특별시 송파구 송파대로28길 20, 2층 202-A호 (가락동)",5718,짝 노래주점,2025-10-22 12:11,U,04:00.0,룸살롱,210562.9008,443555.8647,,,,,,,,,,,,,,,,,,,
3060000,3060000-102-2025-00001,2025-11-11,,1,영업/정상,1,영업,,,,,,62.95,131-859,서울특별시 중랑구 상봉동 90,"서울특별시 중랑구 망우로50길 16, 2층 (상봉동)",2149,포텐노래바,2025-11-11 10:50,I,03:00.0,노래클럽,207772.5203,454906.4106,,,,,,,,,,,,,,,,,,,
3230000,3230000-102-2004-00003,2004-07-13,,3,폐업,2,폐업,2025-11-27,,,,02 4139491,263.15,138-827,서울특별시 송파구 방이동 24-0 지상2층,"서울특별시 송파구 올림픽로30길 6-5 (방이동,지상2층)",5542,플러스,2025-11-28 16:02,U,00:00.0,룸살롱,209443.5013,445885.9386,,,,,,,,,,,,,,,,,,,
3180000,3180000-102-2022-00001,2022-10-31,,1,영업/정상,1,영업,,,,,,301.5,150-890,서울특별시 영등포구 여의도동 44-24,"서울특별시 영등포구 여의대방로65길 20, 지하1층 101호 (여의도동)",7333,시그니엘,2025-11-17 14:31,U,09:00.0,룸살롱,193694.665,446449.5462,,,,,,,,,,,,,,,,,,,
3180000,3180000-102-2025-00002,2025-10-24,,1,영업/정상,1,영업,,,,,,92.28,150-033,서울특별시 영등포구 영등포동3가 7-25 델리타운 2층 203호,"서울특별시 영등포구 영중로10길 6, 델리타운 2층 203호 (영등포동3가)",7302,비어에프엠,2025-10-23 10:14,I,05:00.0,간이주점,191636.0533,446315.0672,,,,,,,,,,,,,,,,,,,
3180000,3180000-102-2001-02660,2001-05-03,,1,영업/정상,1,영업,,,,,02 7830460,239.08,150-886,서울특별시 영등포구 여의도동 36-4 오륜빌딩 지하1층 101~104호,"서울특별시 영등포구 국제금융로8길 34, 지하1층 101~104호 (여의도동, 오륜빌딩)",7331,선물,2025-07-25 14:09,U,07:00.0,룸살롱,193500.2844,446443.9655,,,,,,,,,,,,,,,,,,,
3000000,3000000-102-1984-11439,1984-09-08,,1,영업/정상,1,영업,,,,,,67.75,110-320,서울특별시 종로구 낙원동 179 (지하1층) ,"서울특별시 종로구 수표로22길 2 (낙원동,(지하1층))",3139,화화,2023-01-13 10:59,U,40:00.0,스텐드바,199006.8372,452085.9644,스텐드바,0,0,기타,갑,상수도전용,0,0,0,0,0,,0,0,Y,67.75,,,
3000000,3000000-102-1985-08261,1985-01-22,,1,영업/정상,1,영업,,,,,02 7423076,112.6,110-320,서울특별시 종로구 낙원동 93번지 ,서울특별시 종로구 수표로 134 (낙원동),3133,허리우드,2020-04-07 12:43,U,40:00.0,스텐드바,198921.3164,452310.2563,스텐드바,2,3,기타,갑,상수도전용,,,,,,,,,N,112.6,,,
3000000,3000000-102-1999-10266,1999-04-23,,1,영업/정상,1,영업,,,,,222699119,31.2,110-836,서울특별시 종로구 종로5가 231-16번지 ,서울특별시 종로구 종로36가길 6 (종로5가),3197,자몽,2019-03-21 10:25,U,40:00.0,룸살롱,200299.3989,452034.8321,룸살롱,0,0,기타,기타,상수도전용,,,,,,,,,N,31.2,,,
3000000,3000000-102-1999-10220,1999-05-14,,1,영업/정상,1,영업,,,,,222521244,,110-825,서울특별시 종로구 숭인동 201-25번지 (지하1층) ,"서울특별시 종로구 난계로29길 43 (숭인동,(지하1층))",3115,지중해,2013-06-04 14:43,I,59:59.0,룸살롱,201778.6965,452392.6422,룸살롱,,,,,,,,,,,,,,N,97.97,,,
3000000,3000000-102-1975-08233,1975-01-14,,1,영업/정상,1,영업,,,,,02 7207333,,110-111,서울특별시 종로구 관철동 43-12번지 ,서울특별시 종로구 종로8길 21 (관철동),3189,보신각,2013-05-31 16:14,I,59:59.0,고고(디스코)클럽,198527.7502,451865.1264,고고(디스코)클럽,4,2,기타,갑,상수도전용,,,,,,,,,N,157.64,,,
3000000,3000000-102-1975-08329,1975-08-13,,1,영업/정상,1,영업,,,,,02 7330816,,110-290,서울특별시 종로구 인사동 35-0번지 ,,,호림,2002-12-03 0:00,I,59:59.0,요정,198786.5802,452227.0653,요정,4,6,유흥업소밀집지역,갑,상수도전용,,,,,,,,,N,145.7,,,
3240000,3240000-102-1999-11037,1999-11-03,,3,폐업,2,폐업,2010-09-01,,,,02 4844155,54.92,134-814,서울특별시 강동구 길동 415-16번지 ,,,러쉬,2008-12-03 10:09,I,59:59.0,룸살롱,211990.3494,448244.5635,룸살롱,,,,,,,,,,,,,,N,54.92,,,
3000000,3000000-102-2013-00005,2013-06-07,,1,영업/정상,1,영업,,,,,,,110-826,서울특별시 종로구 숭인동 207-30번지 지하1층 ,"서울특별시 종로구 난계로29길 61, 지하1층 (숭인동)",3115,앵콜 노래왕,2014-12-23 15:53,I,59:59.0,룸살롱,201684.943,452360.6714,룸살롱,,,학교정화(상대),,상수도전용,,,,,,,,,N,130.14,,,
3000000,3000000-102-2013-00006,2013-07-25,,1,영업/정상,1,영업,,,,,,,110-470,서울특별시 종로구 연지동 275-1번지 ,"서울특별시 종로구 대학로1길 10, 지하1층 (연지동)",3129,일번지 노래카페,2013-10-04 14:41,I,59:59.0,룸살롱,200056.5101,452135.1011,룸살롱,,,학교정화(상대),,상수도전용,,,,,,,,,Y,92.19,,,
3000000,3000000-102-2014-00001,2014-04-21,,1,영업/정상,1,영업,,,,,,17.11,110-851,서울특별시 종로구 효제동 245-21 지상1층,"서울특별시 종로구 대학로2길 19, 지상1층 (효제동)",3126,불새,2025-11-27 9:17,U,09:00.0,요정,200203.2473,452144.9723,,,,,,,,,,,,,,,,,,,
3000000,3000000-102-1985-08282,1985-08-28,,1,영업/정상,1,영업,,,,,207324842,,110-170,서울특별시 종로구 견지동 110-13번지 ,,,야시,2001-11-20 0:00,I,59:59.0,비어(바)살롱,,,비어(바)살롱,2,2,기타,갑,상수도전용,,,,,,,,,N,78.76,,,
3000000,3000000-102-1989-08279,1989-10-27,,1,영업/정상,1,영업,,,,,02  720 2951,90.8,110-111,서울특별시 종로구 관철동 44-3 ,서울특별시 종로구 종로8길 16 (관철동),3189,더 찬스,2022-07-26 17:30,U,40:00.0,룸살롱,198504.4024,451896.9556,룸살롱,,,,,,,,,,,,,,N,90.8,,,
3000000,3000000-102-2014-00002,2014-06-19,,1,영업/정상,1,영업,,,,,02  743 4882,,110-850,서울특별시 종로구 효제동 155번지 지하1층 ,"서울특별시 종로구 종로35길 34, 지하1층 (효제동)",3126,최고,2014-06-19 14:36,I,59:59.0,룸살롱,200279.4576,452261.3876,룸살롱,,,학교정화(상대),,상수도전용,,,,,,,,,N,105,,,
3000000,3000000-102-2014-00003,2014-07-01,,1,영업/정상,1,영업,,,,,02  764 5528,,110-840,서울특별시 종로구 창신동 174-1번지 지상2층 ,"서울특별시 종로구 종로 321-2, 지상2층 (창신동)",3105,스케치 7080 노래주점,2014-07-01 11:20,I,59:59.0,간이주점,201114.0514,452258.9218,간이주점,,,기타,기타,상수도전용,,,,,,,,,Y,99,,,
3000000,3000000-102-2014-00004,2014-07-16,,1,영업/정상,1,영업,,,,,,168.3,110-807,서울특별시 종로구 돈의동 50 지하1층 ,"서울특별시 종로구 돈화문로11길 10, 지하1층 (돈의동)",3133,반반2,2023-03-22 14:11,U,40:00.0,기타,199121.5529,452271.9045,기타,0,0,,,,0,0,0,0,0,,0,0,N,168.3,,,
3000000,3000000-102-2014-00005,2014-11-25,,1,영업/정상,1,영업,,,,,,,110-470,서울특별시 종로구 연지동 255번지 지하1층 ,"서울특별시 종로구 대학로1길 42, 지하1층 (연지동)",3129,야구장,2017-01-02 17:42,I,59:59.0,룸살롱,199926.1344,452184.8234,룸살롱,,,학교정화(상대),기타,상수도전용,,,,,,,,,Y,113.98,,,
3000000,3000000-102-2014-00006,2014-12-22,,1,영업/정상,1,영업,,,,,,105.73,110-410,서울특별시 종로구 인의동 73 지하1층 ,"서울특별시 종로구 창경궁로 125, 지하1층 (인의동)",3136,쑤니,2024-10-16 11:08,U,40:00.0,룸살롱,199697.0972,452368.8203,룸살롱,0,0,유흥업소밀집지역,우수,상수도전용,0,0,0,0,0,,0,0,Y,105.73,,,
3000000,3000000-102-2015-00003,2015-06-30,,1,영업/정상,1,영업,,,,,,179.04,110-470,서울특별시 종로구 연지동 254-1 지하1층 ,"서울특별시 종로구 종로31길 22, 지하1층 (연지동)",3129,와우노래팡,2023-06-20 15:20,U,40:00.0,노래클럽,199913.7364,452181.5739,노래클럽,0,0,,,,0,0,0,0,0,,0,0,N,179.04,,,
3000000,3000000-102-2016-00001,2016-02-16,,1,영업/정상,1,영업,,,,,,78,110-853,서울특별시 종로구 종로4가 8 2층 ,"서울특별시 종로구 종로 195, 2층 (종로4가)",3130,야구장,2021-06-02 14:28,U,40:00.0,룸살롱,199870.0803,452092.1833,룸살롱,,,기타,기타,상수도전용,,,,,,,,,N,78,,,
3000000,3000000-102-2016-00002,2016-02-17,,1,영업/정상,1,영업,,,,,,,110-853,서울특별시 종로구 종로4가 8번지 2층 ,"서울특별시 종로구 종로 195, 2층 (종로4가)",3130,골프장,2016-12-22 10:03,I,59:59.0,룸살롱,199870.0803,452092.1833,룸살롱,,,기타,,상수도전용,,,,,,,,,N,70,,,
3000000,3000000-102-2017-00001,2017-02-16,,1,영업/정상,1,영업,,,,,02  745 4450,132.13,110-807,서울특별시 종로구 돈의동 50번지 1층 ,"서울특별시 종로구 돈화문로11길 10, 1층 (돈의동)",3133,반반,2018-12-06 15:44,U,40:00.0,간이주점,199121.5529,452271.9045,간이주점,,,,,상수도전용,,,,,,,,,Y,132.13,,,
3000000,3000000-102-2017-00002,2017-07-07,,1,영업/정상,1,영업,,,,,,,110-842,서울특별시 종로구 창신동 446-5번지 2층 ,"서울특별시 종로구 종로44길 8, 2층 (창신동)",3119,똥광 노래타운,2017-07-07 13:44,I,59:59.0,룸살롱,200876.5078,452049.012,룸살롱,,,,,,,,,,,,,,Y,95.14,,,
3000000,3000000-102-2017-00003,2017-12-27,,1,영업/정상,1,영업,,,,,,103.1,110-123,서울특별시 종로구 종로3가 157 ,"서울특별시 종로구 종로 144-3, 지하1층 101호 (종로3가)",3193,인스타,2023-03-28 11:40,U,40:00.0,룸살롱,199377.6691,451982.4196,룸살롱,,,기타,,,,,,,,,,,N,103.1,,,
3000000,3000000-102-2005-00009,2005-10-05,,1,영업/정상,1,영업,,,,,,91.19,110-836,서울특별시 종로구 종로5가 244 지상2층 ,"서울특별시 종로구 종로 248 (종로5가,지상2층)",3197,인스타노래,2022-12-30 13:29,U,40:00.0,룸살롱,200389.376,452056.4266,룸살롱,,,,,,,,,,,,,,N,91.19,,,
3000000,3000000-102-2005-00012,2005-12-23,,1,영업/정상,1,영업,,,,,,,110-450,서울특별시 종로구 원남동 177-1번지 지하층 ,"서울특별시 종로구 율곡로 164 (원남동,지하층)",3136,지중해`궁,2011-05-16 17:55,I,59:59.0,룸살롱,199642.7162,452606.6144,룸살롱,,,,,,,,,,,,,,N,98.94,,,
3000000,3000000-102-1967-10359,1967-01-13,,1,영업/정상,1,영업,,,,,,700.21,110-111,"서울특별시 종로구 관철동 32-4번지 지하 1층(관철동 32-4,7) ","서울특별시 종로구 삼일대로17길 39, 지하 1층 (관철동)",3189,18번가 가요리믹스,2020-05-18 18:22,U,40:00.0,고고(디스코)클럽,198635.6889,451847.2821,고고(디스코)클럽,,,,,,,,,,,,,,N,700.21,,,
3000000,3000000-102-1972-08325,1972-04-05,,1,영업/정상,1,영업,,,,,02 7633630,,110-840,서울특별시 종로구 창신동 293-5번지 ,서울특별시 종로구 종로 337 (창신동),3104,신성,2003-05-14 0:00,I,59:59.0,요정,201256.2397,452309.2961,요정,0,0,기타,갑,상수도전용,,,,,,,,,N,150.55,,,
3000000,3000000-102-2015-00001,2015-02-26,,1,영업/정상,1,영업,,,,,,122.39,110-835,서울특별시 종로구 종로5가 4-1 지상2층,"서울특별시 종로구 종로 253-1, 지상2층 (종로5가)",3126,노블레스,2026-01-02 11:55,U,04:00.0,룸살롱,200464.0085,452120.6723,,,,,,,,,,,,,,,,,,,
3000000,3000000-102-2010-00006,2010-04-28,,1,영업/정상,1,영업,,,,,,88.26,110-470,서울특별시 종로구 연지동 246 지하 1층 ,"서울특별시 종로구 종로31길 28 (연지동,지하 1층)",3129,스타노래팡,2021-06-08 17:06,U,40:00.0,룸살롱,199904.4739,452205.363,룸살롱,,,,,,,,,,,,,,N,88.26,,,
3000000,3000000-102-2010-00007,2010-07-30,,1,영업/정상,1,영업,,,,,02  747 9955,99.17,110-835,서울특별시 종로구 종로5가 38-1 지상1층 ,"서울특별시 종로구 종로35길 5, 지상1층 (종로5가)",3126,단밤,2022-04-26 16:07,U,40:00.0,룸살롱,200263.9717,452127.9204,룸살롱,,,학교정화(상대),,,,,,,,,,,N,99.17,,,
3000000,3000000-102-2006-00011,2006-04-10,,1,영업/정상,1,영업,,,,,02  7431205,,110-835,서울특별시 종로구 종로5가 20-1번지 지하1층 ,서울특별시 종로구 대학로2길 52 (종로5가),3126,콘서트,2017-05-26 10:07,I,59:59.0,룸살롱,200363.2178,452115.1902,룸살롱,0,0,,,,,,,,,,,,N,147.37,,,
3000000,3000000-102-2006-00007,2006-04-26,,1,영업/정상,1,영업,,,,,222538858,228.54,110-825,서울특별시 종로구 숭인동 200-33 지하1층 ,"서울특별시 종로구 종로 382, 지하1층 (숭인동)",3115,발리노래팡,2023-02-22 14:50,U,40:00.0,룸살롱,201687.5739,452408.3468,룸살롱,0,0,기타,,,,,,,,,,,N,228.54,,,
3000000,3000000-102-2018-00001,2018-01-10,,1,영업/정상,1,영업,,,,,,118.75,110-320,서울특별시 종로구 낙원동 121-1,"서울특별시 종로구 돈화문로11길 30, 2층 201호 (낙원동)",3133,테라(TERA),2025-09-23 15:18,U,05:00.0,간이주점,199024.1578,452271.4133,,,,,,,,,,,,,,,,,,,
3000000,3000000-102-2007-00001,2007-01-23,,1,영업/정상,1,영업,,,,,7374234,,110-071,서울특별시 종로구 당주동 18번지 지상3층 ,"서울특별시 종로구 새문안로9길 29-2 (당주동,지상3층)",3183,첼로노래나라,2008-06-02 16:21,I,59:59.0,기타,197745.0045,452127.2441,기타,,,,,,,,,,,,,,N,89.03,,,
3000000,3000000-102-2007-00002,2007-01-25,,1,영업/정상,1,영업,,,,,02 7208356,,110-130,서울특별시 종로구 청진동 183-1번지 지하1층 ,"서울특별시 종로구 종로3길 32 (청진동,지하1층)",3156,야호,2015-11-09 11:47,I,59:59.0,룸살롱,198117.3796,452161.2329,룸살롱,,,기타,,상수도전용,,,,,,,,,N,83.01,,,
3000000,3000000-102-2007-00003,2007-03-06,,1,영업/정상,1,영업,,,,,232160006,,110-846,서울특별시 종로구 평창동 66-50번지 동화킴스관광호텔 지하1층 ,"서울특별시 종로구 세검정로 418 (평창동,동화킴스관광호텔 지하1층)",,킴스노래주점,2011-02-07 16:05,I,59:59.0,룸살롱,197733.3918,456346.8474,룸살롱,0,0,기타,,상수도전용,,,,,,,,,N,116.46,,,
3000000,3000000-102-2010-00010,2010-09-03,,1,영업/정상,1,영업,,,,,,,110-841,서울특별시 종로구 창신동 378번지 2층 ,"서울특별시 종로구 종로 318 (창신동,2층)",3121,황제,2018-11-28 11:30,U,40:00.0,룸살롱,201089.9891,452192.646,룸살롱,,,기타,,,,,,,,,,,N,69.61,,,
3000000,3000000-102-2010-00013,2010-11-08,,1,영업/정상,1,영업,,,,,,22.4,110-836,서울특별시 종로구 종로5가 231-20번지 (3층) ,"서울특별시 종로구 종로36가길 8-1 (종로5가,(3층))",3197,마산,2019-10-28 15:08,U,40:00.0,요정,200312.7285,452034.6198,요정,,,,,,,,,,,,,,N,22.4,,,
3000000,3000000-102-2010-00016,2010-12-28,,1,영업/정상,1,영업,,,,,02  744 8456,81.94,110-842,서울특별시 종로구 창신동 436-73번지 (지하1층) ,"서울특별시 종로구 청계천로 341 (창신동,(지하1층))",3120,MJ(엠제이),2019-04-29 11:57,U,40:00.0,룸살롱,201302.8838,451982.3885,룸살롱,2,2,학교정화(상대),,,,,,,,,,,N,81.94,,,
3000000,3000000-102-2011-00003,2011-04-13,,1,영업/정상,1,영업,,,,,,,110-835,서울특별시 종로구 종로5가 54번지 (지상1층) ,"서울특별시 종로구 종로 227-6 (종로5가,(지상1층))",3126,이미지 노래장,2015-09-15 14:55,I,59:59.0,룸살롱,200197.5793,452129.3207,룸살롱,,,,,,,,,,,,,,N,99.88,,,
3000000,3000000-102-2011-00004,2011-04-14,,1,영업/정상,1,영업,,,,,,,110-126,서울특별시 종로구 종로6가 124-1번지 (지상2층) ,"서울특별시 종로구 종로 263 (종로6가,(지상2층))",3124,아레나,2017-09-04 14:46,I,59:59.0,룸살롱,200554.4228,452128.0297,룸살롱,,,,,,,,,,,,,,N,80.86,,,
3000000,3000000-102-2007-00004,2007-03-13,,1,영업/정상,1,영업,,,,,22773360,92.72,110-836,서울특별시 종로구 종로5가 332-7번지 지상2층 ,"서울특별시 종로구 동호로 402 (종로5가,지상2층)",3196,파티파티,2020-03-17 16:17,U,40:00.0,룸살롱,200137.8951,451994.5544,룸살롱,0,0,학교정화(상대),,,,,,,,,,,N,92.72,,,
3000000,3000000-102-2007-00005,2007-05-03,,1,영업/정상,1,영업,,,,,222657267,,110-430,서울특별시 종로구 장사동 2번지 ,서울특별시 종로구 돈화문로 16 (장사동),3193,종로노래주점,2007-05-03 0:00,I,59:59.0,룸살롱,199261.5323,451953.0419,룸살롱,0,0,기타,,,,,,,,,,,N,46.27,,,
3000000,3000000-102-2008-00001,2008-04-11,,1,영업/정상,1,영업,,,,,,92.48,110-450,서울특별시 종로구 원남동 282 지하1층 ,"서울특별시 종로구 창경궁로 133 (원남동,지하1층)",3136,스카이(SKY),2023-04-10 13:36,U,40:00.0,비어(바)살롱,199689.7457,452449.2788,비어(바)살롱,0,0,,,,0,0,0,0,0,,0,0,N,92.48,,,
3000000,3000000-102-2008-00002,2008-05-28,,1,영업/정상,1,영업,,,,,,,110-126,서울특별시 종로구 종로6가 244-15번지 (지상3층) ,"서울특별시 종로구 종로39길 10-1 (종로6가,(지상3층))",3125,상상,2013-02-25 16:31,I,59:59.0,룸살롱,200487.2698,452159.9004,룸살롱,2,,학교정화(상대),,상수도전용,,,,,,,,,N,62.35,,,
3000000,3000000-102-2001-12242,2001-11-30,,1,영업/정상,1,영업,,,,,02 7627426,,110-850,서울특별시 종로구 효제동 186번지 ,서울특별시 종로구 대학로2길 39 (효제동),3126,삼천궁녀,2010-06-22 10:05,I,59:59.0,룸살롱,200314.3847,452142.2011,룸살롱,0,0,,,상수도전용,,,,,,,,,N,29.48,,,
3000000,3000000-102-2001-12243,2001-12-05,,1,영업/정상,1,영업,,,,,,,110-126,서울특별시 종로구 종로6가 123-1번지 ,서울특별시 종로구 종로 263-1 (종로6가),3124,별무리,2018-03-16 14:29,I,59:59.0,룸살롱,200567.883,452120.7841,룸살롱,1,1,기타,기타,,,,,,,,,,N,94.5,,,
3000000,3000000-102-2001-12244,2001-12-14,,1,영업/정상,1,영업,,,,,02 7414982,145.7,110-320,서울특별시 종로구 낙원동 148  (지하1층) ,"서울특별시 종로구 돈화문로9길 40 (낙원동, (지하1층))",3139,원투쓰리,2024-10-11 14:07,U,40:00.0,룸살롱,199002.7071,452158.8704,룸살롱,,,,,,,,,,,,,,N,145.7,,,
3000000,3000000-102-2003-00013,2003-07-08,,1,영업/정상,1,영업,,,,,,55.51,110-835,서울특별시 종로구 종로5가 38-1 지상2층,"서울특별시 종로구 대학로2길 32, 지상2층 (종로5가)",3126,춘향이,2025-11-09 12:48,U,01:00.0,룸살롱,200263.9717,452127.9204,,,,,,,,,,,,,,,,,,,
